commonName,manufacturerAbbrev,impulseClass,type,diameter,length,totalWeightG,propWeightG,propInfo,avgThrustN,maxThrustN,burnTimeS,totImpulseNs,certOrg,availability,source_url
L1170,AeroTech,L,reload,75,665,4990,2800,Black Max,1141,1489,3.7,4232,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/L1170FJ/
J360,Cesaroni,J,reload,54,321,1104,606,Skidmark,362.3,559.3,2.804,1016,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Cesaroni/1016J360-15A/
J595,Cesaroni,J,reload,38,510,866,511,Blue Streak,595.4,925.4,1.654,985,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Cesaroni/985J595-16A/
J425,Cesaroni,J,reload,38,419,700,405,Blue Streak,426.9,631,1.837,783.9,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Cesaroni/784J425-16A/
J357,Cesaroni,J,reload,38,260,601,337,Blue Streak,357,512.3,1.845,657.6,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Cesaroni/658J357-17A/
I303,Cesaroni,I,reload,38,302,500,270,Blue Streak,303.2,415.6,1.774,537.6,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Cesaroni/538I303-16A/
I236,Cesaroni,I,reload,38,243,400,204,Blue Streak,236.3,313.7,1.753,413,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Cesaroni/413I236-17A/
H152,Cesaroni,H,reload,38,185,298,138,Blue Streak,152.4,212.4,1.914,275.9,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Cesaroni/276H152-15A/
G78,Cesaroni,G,reload,38,126,197,69,Blue Streak,78.41,137.3,1.801,140.9,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Cesaroni/141G78-15A/
J520,Cesaroni,J,reload,38,510,850,498,Skidmark,519.4,658.2,1.634,848.4,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Cesaroni/848J520-16A/
J1000,Loki,J,reload,38,625,1143,573,Loki White,976,1400,1.25,1220,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Loki/J1000-LW/
L480,Loki,L,reload,76,498,3538,1814,Loki Red,500,567,6.4,3200,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Loki/L480-LR/
M900,Loki,M,reload,76,785,5530,3130,Loki Red,920,1060,6,5477,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Loki/M900-LR/
M3000,Loki,M,reload,76,1038,7160,4350,Loki White,2946,4780,3,8838,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Loki/M3000-LW/
N3800,Loki,N,reload,98,1016,11600,6125,Loki White,3851,4965,3.25,12500,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Loki/N3800-LW/
G69,Loki,G,reload,38,127,240,63,Spitfire,69,97,1.6,110,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/Loki/HP-G69-SF/
F29,Cesaroni,F,reload,29,98,105.8,30.9,Imax,28.9,36,1.9,54.8,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/55F29-12A/
I224,Cesaroni,I,reload,29,365,370,182.5,Classic,223.8,454.4,1.7,381.5,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/381I224-15A/
L935,Cesaroni,L,reload,54,649,2542,1567,Imax,933.8,1586,3.371,3147,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/3147L935-P/
M1790,Cesaroni,M,reload,98,702,8273,4706,Skidmark,1786,2093,4.53,8089,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/8088M1790-P/
N2600,Cesaroni,N,reload,98,1010,11480,6618,Skidmark,2586,3048,4.28,11080,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/11077N2600-P/
N3400,Cesaroni,N,reload,98,1239,13970,8282,Skidmark,3403,3742,4.19,14260,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/14263N3400-P/
M1520,Cesaroni,M,reload,98,548,6718,2981,Blue Streak,1526,1825,4.97,7579,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/7579M1520-P/
M1800,Cesaroni,M,reload,98,702,8342,4802,Blue Streak,1797,2241,5.49,9870,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/9870M1800-P/
N2850,Cesaroni,N,reload,98,1010,11690,6759,Blue Streak,2836,3377,4.85,13770,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/13767N2850-P/
N2900,Cesaroni,N,reload,98,1239,14170,8449,Classic,2868,4165,6.14,17610,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/17613N2900-P/
M1230,Cesaroni,M,reload,75,621,4844,2900,Imax,1230,1587,4.48,5507,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/5506M1230-P/
M2150,Cesaroni,M,reload,75,893,6324,3835,Red Lightning,2147,2614,3.47,7455,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/7455M2150-P/
M2045,Cesaroni,M,reload,75,893,6071,3547,Blue Streak,2047,2952,3.61,7388,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/7388M2045-P/
M2050,AMW,M,reload,75,1039,7129,3870,Skidmark,2050,2554,3.31,6775,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/AMW/6774M2050-P/
K980,Gorilla,K,reload,54,728,2457,1230,Black Lightning,981,1297,2.17,2123,National Association of Rocketry,OOP,http://www.thrustcurve.org/motors/Gorilla/K980BL/
K470,Gorilla,K,reload,54,728,2327,1400,White Cloud,464,1050,5.28,2450,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Gorilla/K470WC/
K1075,Gorilla,K,reload,54,728,2541,1314,Red Twister,1075,1247,2.24,2413,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Gorilla/K1075RT/
L695,Gorilla,L,reload,75,497,3402,1650,Black Lightning,699,1064,3.84,2669,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Gorilla/L695BL/
L425,Gorilla,L,reload,75,497,3502,1750,White Cloud,424,756,7.95,3372,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Gorilla/L425WC/
L1150,Gorilla,L,reload,75,497,3502,1750,White Cloud,1149,1757,3.11,3575,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Gorilla/L1150WC/
M1610,Gorilla,M,reload,75,1039,6918,3674,Black Lightning,1613,2206,3.71,5973,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Gorilla/M1610BL/
J99,AeroTech,J,reload,54,231,899,556,Warp 9,92.4,151.9,10.2,945.2,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/J99N/
J510,AeroTech,J,reload,38,584.2,1080,662,White Lightning,509.9,1042,2.27,1162,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/J510W/
M1780,AeroTech,M,reload,75,665,4715,2560,New Blue Thunder,1859,3056,3.1,5783,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/M1780NT/
M1845,AeroTech,M,reload,98,597,6682,3772,Blue Thunder,1875,3081,4.43,8307,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/M1845NT/
N3300,AeroTech,N,reload,98,1046,12050,7512,Redline,3168,4301,4.37,14040,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/N3300R/
E20,AeroTech,E,SU,24,70,49,16.2,White Lightning,21.8,34.9,1.6,35,National Association of Rocketry,regular,http://www.thrustcurve.org/motors/AeroTech/E20W/
A8,Quest,A,SU,18,70,13.1,6.3,black powder,4.84,11.14,0.38,1.86,National Association of Rocketry,OOP,http://www.thrustcurve.org/motors/Quest/A8-3/
B4,Quest,B,SU,18,70,16.6,10.4,black powder,4.22,12.81,0.91,3.84,National Association of Rocketry,OOP,http://www.thrustcurve.org/motors/Quest/B4-4/
G80,Cesaroni,G,reload,29,142,143.2,50,Skidmark,80.5,112.2,1.15,92.9,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/93G80-14A/
I120,Cesaroni,I,reload,54,143,623.2,263.1,Imax,122.2,152,4.12,501.8,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/502I120-15A/
M3100,Cesaroni,M,reload,75,757,5018,2903,White Thunder,3075,3709,1.99,6118,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/6118M3100-P/
M1675,Cesaroni,M,reload,75,757,5223,3019,Pink,1674,2499,3.68,6162,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/6162M1675-P/
M1590,Cesaroni,M,reload,75,893,6076,3590,Classic,1592,2499,4.74,7545,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/7545M1590-P/
M2250,Cesaroni,M,reload,75,621,4415,2489,C-Star,2268,2960,2.41,5472,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/5472M2250-P/
M1560,Cesaroni,M,reload,98,394,4977,2452,White Thunder,1562,1805,3.42,5342,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/5342M1560-P/
M3400,Cesaroni,M,reload,98,702,8108,4452,White Thunder,3421,3983,2.92,9995,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/9994M3400-P/
N3800,Cesaroni,N,reload,98,1239,14260,8449,Blue Streak,3787,5097,4.65,17630,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/17631N3800-P/
N5800,Cesaroni,N,reload,98,1239,14830,9021,C-Star,5774,8035,3.49,20150,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/20146N5800-P/
L1290,AMW,L,reload,76,785,5399,2705,Skidmark,1291,1588,3.64,4701,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/AMW/4701L1290-P/
H200,Kosdon,H,reload,24,383,,117.8,Slow,207.4,,1.2,247.4,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Kosdon/H200S/
H365,Kosdon,H,reload,24,383,,122.3,Fast,381.7,,0.7,259.1,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Kosdon/H365F/
H470,Kosdon,H,reload,24,489,,151,Fast,511.2,,0.57,293.7,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Kosdon/H470F/
H155,Kosdon,H,reload,29,203,,80,Fast,171.9,,0.97,160.8,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Kosdon/H155F/
G65,Kosdon,G,reload,29,206,,93.6,Dirty Harry,71.6,,1.9,136.6,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Kosdon/G65DH/
H105,Kosdon,H,reload,29,289,,143.5,Dirty Harry,116.1,,1.87,216.3,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Kosdon/H105DH/
H255,Kosdon,H,reload,29,292,,125.3,Fast,260.5,,1.03,266,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Kosdon/H255F/
I385,Kosdon,I,reload,29,384,,154,Fast,438.5,,0.77,326.3,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Kosdon/I385F/
I560,Kosdon,I,reload,29,597,,246.1,Fast,550.9,,0.73,404.2,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Kosdon/I560F/
I300,Kosdon,I,reload,38,254,,181.2,Fast,318.8,,1.2,390.7,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Kosdon/I300F/
I170,Kosdon,I,reload,38,314,,287,Dirty Harry,167.3,,2.59,433.2,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Kosdon/I170DH/
I220,Kosdon,I,reload,38,314,,253.7,Slow,224.3,,2.4,534.4,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Kosdon/I220S/
I420,Kosdon,I,reload,38,314,,244.6,Fast,437.7,,1.2,532.9,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Kosdon/I420F/
J280,Kosdon,J,reload,38,368,,314.1,Slow,296.5,,2.27,671.1,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Kosdon/J280S/
I255,Kosdon,I,reload,38,368,,353.3,Dirty Harry,273.4,,2.2,602.8,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Kosdon/I255DH/
J450,Kosdon,J,reload,38,368,,308,Fast,619.4,,1.1,673.3,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Kosdon/J450F/
J345,Kosdon,J,reload,38,476,,380.5,Slow,361.8,,2.1,761.2,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Kosdon/J345S/
J630,Kosdon,J,reload,38,476,,374.5,Fast,659.5,,1.17,787.4,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Kosdon/J630F/
J675,Kosdon,J,reload,38,476,,386.6,Fast,710.5,,1.17,814.5,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Kosdon/J675F/
J850,Kosdon,J,reload,38,576,,450,Fast,883.8,,1,899.9,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Kosdon/J850F/
J530,Kosdon,J,reload,38,737,,561.7,Slow,549.4,,1.8,991.7,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Kosdon/J530S/
J975,Kosdon,J,reload,38,740,,552.7,Fast,1019,,1.03,1033,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Kosdon/J975F/
J340,Kosdon,J,reload,54,251,,361.3,Fast,432.8,,1.88,787.3,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Kosdon/J340F/
J180,Kosdon,J,reload,54,326,,605.5,Dirty Harry,193.4,,4.57,884.2,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Kosdon/J180DH/
J480,Kosdon,J,reload,54,326,,522.5,Fast,523.2,,2.2,1144,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Kosdon/J480F/
J295,Kosdon,J,reload,54,403,,792.8,Dirty Harry,306,,4.03,1243,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Kosdon/J295DH/
L850,Kosdon,L,reload,54,727,,1265,Slow,950.7,,2.8,2643,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Kosdon/L850S/
L1860,Kosdon,L,reload,54,727,,1255,Fast,2018,,1.3,2643,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Kosdon/L1860F/
J130,Kosdon,J,reload,76,244,,610,Slow,161.8,,6.9,1118,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Kosdon/J130S/
J250,Kosdon,J,reload,76,244,,596.5,Fast,274.4,,4.27,1167,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Kosdon/J250F/
K410,Kosdon,K,reload,76,368,,1196,Slow,424.5,,5.7,2420,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Kosdon/K410S/
K777,Kosdon,K,reload,76,368,,1169,Fast,809.3,,3.13,2525,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Kosdon/K777F/
L585,Kosdon,L,reload,76,495,,1930,Dirty Harry,608.6,,5.1,3094,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Kosdon/L585DH/
L630,Kosdon,L,reload,76,495,,1661,Slow,643.6,,5.33,3430,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Kosdon/L630S/
L1175,Kosdon,L,reload,76,495,,1667,Fast,1205,,2.97,3567,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Kosdon/L1175F/
L1500,Kosdon,L,reload,76,622,,2223,Fast,1548,,3.07,4731,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Kosdon/L1500F/
L820,Kosdon,L,reload,76,623,,2223,Slow,845.2,,5.27,4470,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Kosdon/L820S/
M1130,Kosdon,M,reload,76,775,,3069,Slow,1170,,4.9,5764,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Kosdon/M1130S/
M2240,Kosdon,M,reload,76,775,,3058,Fast,2350,,2.55,5947,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Kosdon/M2240F/
M1015,Kosdon,M,reload,76,781,,3547,Dirty Harry,1059,,5,5283,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Kosdon/M1015DH/
M1845,Kosdon,M,reload,76,1038,,3882,Slow,1952,,3.83,7513,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Kosdon/M1845S/
M3200,Kosdon,M,reload,76,1041,,3896,Fast,3202,,2.35,7566,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Kosdon/M3200F/
G54,Cesaroni,G,reload,29,187,192.8,86.5,Red Lightning,53.6,119.2,2.97,159.1,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/159G54-12A/
H159,Cesaroni,H,reload,29,320,342.8,176.6,Green3,158.9,199.7,1.88,298.2,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/298H159-15A/
K490,Cesaroni,K,reload,54,488,1854,1155,Green3,485.5,590.9,4.08,1978,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/1990K490-16A/
M3700,Cesaroni,M,reload,75,803,5779,3019,White Thunder,3710,4158,1.83,6800,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/6800M3700-P/
M2075,Cesaroni,M,reload,75,893,7191,3982,Smoky Sam,2075,3453,3.03,6287,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/6287M2075-P/
D8,Quest,D,SU,24,70,45.6,22,black powder,8.44,28.88,2.2,18.59,National Association of Rocketry,OOP,http://www.thrustcurve.org/motors/Quest/D8/
D5,Quest,D,SU,20,96,44.1,24,black powder,3.82,16.8,4.61,17.61,National Association of Rocketry,regular,http://www.thrustcurve.org/motors/Quest/D5/
K1000,AeroTech,K,reload,75,382.9,2602,1234,Blue Thunder,1066,1674,2.35,2512,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/K1000T/
F120,Cesaroni,F,reload,29,98,106.2,25.3,Vmax,123.4,143.6,0.45,56,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/56F120-14A/
G250,Cesaroni,G,reload,29,142,141.3,50.6,Vmax,243.7,288.3,0.45,110,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/110G250-14A/
H410,Cesaroni,H,reload,29,187,182.5,75.9,Vmax,409,522.8,0.41,167.7,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/168H410-14A/
I140,Cesaroni,I,reload,54,143,564.3,210.4,Skidmark,137.1,164,1.89,395.6,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/396I140-14A/
K400,Cesaroni,K,reload,54,404,1551,924.3,Green3,398.6,484.5,4.01,1597,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/1597K400-14A/
K160,Cesaroni,K,reload,54,404,1472,772,Classic,157.9,282.5,9.66,1526,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/1526K160-6/
K260,Cesaroni,K,reload,54,572,2047,1149,Classic,263.3,438.1,8.68,2285,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/2285K260-P/
K300,Cesaroni,K,reload,54,649,2270,1266,Classic,304,561.8,8.38,2546,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/2546K300-P/
N1975,Cesaroni,N,reload,98,1010,13250,8560,Green3,1975,2568,7.23,14270,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/14272N1975-P/
N10000,Cesaroni,N,reload,98,1010,9919,5200,Vmax,10220,11560,1.01,10350,Canadian Association of Rocketry,regular,http://www.thrustcurve.org/motors/Cesaroni/10347N10000-P/
K375,AeroTech,K,reload,54,579,2106,1318,White Lightning/Warp 9,430.6,1372,5.78,2228,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/K375NW/
K480,AeroTech,K,reload,54,579,2078,1292,White Lightning,545.3,1018,4.26,2273,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/K480W/
K411,Gorilla,K,reload,75,728,2656,1132,Black Lightning,411.9,596.2,4.33,1786,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Gorilla/K411BL/
K670,Gorilla,K,reload,75,728,2706,1184,White Cloud,670,859.1,3.52,2365,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/Gorilla/K670WC/
G75,AeroTech,G,SU,29,123.9,131,66.8,Metalstorm,74.74,102,1.61,120.4,"Tripoli Rocketry Association, Inc.",OOP,http://www.thrustcurve.org/motors/AeroTech/HP-G75M/
H170,AeroTech,H,reload,38,191,330,182.5,Metalstorm,166.8,208,1.91,319.9,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/H170M/
J340,AeroTech,J,reload,38,337,577.3,365,Metalstorm,354.1,605,1.836,651.7,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/J340M/
K540,AeroTech,K,reload,54,401,1275,876.7,Metalstorm,557.4,854,2.85,1596,"Tripoli Rocketry Association, Inc.",regular,http://www.thrustcurve.org/motors/AeroTech/K540M/
A3,Quest,A,SU,13,55,8.8,3.6,black powder,0.82,2.79,2.09,1.71,National Association of Rocketry,OOP,http://www.thrustcurve.org/motors/Quest/A3T/
